Name,Description,Latitude,Longitude,InfoURL,ImageURL
UCSB,"A beautiful, oceanside university along the California coast.",34.414036,-119.849314,"https://en.wikipedia.org/wiki/University_of_California,_Santa_Barbara",https://180dc.org/wp-content/uploads/2018/10/Ucsb-henley.png
"Point Reyes National Seashore, California","A windswept, foggy coastline with some of the best hiking trails in California.",38.05281,-122.85387,https://en.wikipedia.org/wiki/Point_Reyes_National_Seashore,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxMTEhUTExMWFhUXFxgYGBcYFxgYGxodGBgXFh8WGBgbHSggGBomGxYdITEhJSkrLi4uGB8zODMtNygtLisBCgoKDg0OGxAQGy8mICUtLS0tLS0tLS0vLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLf/AABEIALcBEwMBIgACEQEDEQH/xAAcAAABBQEBAQAAAAAAAAAAAAAFAAIDBAYBBwj/xAA9EAABAgQEBAQEBgIABQUBAAABAhEAAyExBBJBUQVhcYETIpGhBjKx8BRCUsHR4WLxFSNygpIzNEOi8hb/xAAZAQADAQEBAAAAAAAAAAAAAAABAgMABAX/xAAqEQACAgEEAQMDBQEBAAAAAAAAAQIRAxITITFRBEGhInHhFDJSYZHwBf/aAAwDAQACEQMRAD8AIqlw0yoIGTHPBjt3SO2DjKjngwR8CF4EbeNoB3gwvBgl4ELwI28bbBngQvAgn4Ed/Dwd42gF+BHPAgr+Hjn4eNvB0AvwI4ZEFfw8c/Dxt4G2CvAjngQW/Dxz8PB3jbYK8COGRBb8PHPw8beNtgrwIXgQU/Dwvw8HeNtgvwI54EFfw8c/Dwd4G2C/BheDBP8ADwvAjbxtsF+DHDJgp+Hjhw8beDtgoyYaZMFTh4acPC7wdsFGVDTKgqcPDDIhXmCsYLMqOeFBMyIaZMI8wyxgwyo54UETKhplQjyjqBQ8OOiXFzw4XhwjyjaCt4cKLXhwoXdDoNTkjmSLBRHMkJbNSIMkdyRNkjmWBbDpRFkhZYrcX4kiQjMpidEuATz5DnGPxPxnOU6ZaACSGIBUegBoerQHMOg3GWOtGAT8SY2vygC5UgBvpArG8VnaTZh1KlLIqeWnIQu54G2/J6m0Jo8twnxHiU1E1amoATmfmSXboINyviHFoSFTCgm5SUig0qCIWWZR7Gjh1K0bfLHcsZLBfGwUrKpA6hTegNzBnCfEWHmFgsA7Kp7294KyoG0wplhZIiONQADmFbMXf0iNXFZIDmYkdSx9DWH1MTQWSiOZIpK47IAJzuBsD/EUFfF0h2aZ1yivvA3F5DthzJHMkBEfFkg3TMA3KR/MWUfEeGP/AMjdUq/iMsq8m2wlkhZIrSOLSF/LNT0JY+hi0Jo3ENrZtKOZI5kiQKEcKhB1MGlEZRDSiJcwhpUIGph0oiMuGmXEuYRwkRtTDpRAZcMMuLBUIYVCBbDpRXMuGFEWCoQ0kQrbDpRWVLiMoiyoiIyRAtjaUQFENyRMSIa4hbYaRHkjsPcQoFsNIPHFq/RDTi1fpgj4PI+n9Rwyv8fv0j0NETztxgleOWPyiB+N44tNEoClaCp+kGMRgJayQZMtR2LExQxfDin/ANPCYc81MPaC4quEZS8mAxqlzCVqLk1P8QsPOKGZeUXIYUNtoJ8TwqipQmGXLP6QWHQBIYd2ihPwCkh1hnSCliFAgvVx0jilHVaaOyMtNNMrYqepRYEkXNA30rA38OVqZywuT9fWD6cIcrJAJa7i8VSjwqFJJ15/1E+Fwh3zywfMQZdUigsbxRxE5S2dy3+v2gnipylUYAX1Pcxybg2SijqVUf39IZJdiN3wgZ4Z7/dYvYHELkg5WzKpZ26PSLH4TLep17RWxCSCf1GvR/v3gOpqn0MnodrstYfHBKnUtzUzC58x0QkCgAGohL4mlSvJLfZnpzJMUpPDlrJGU0DnpQPFwcLmJVLDFIVUPqB+bpzibxxi+xlklJdBXCBUwOUt1P8AFfaJFYPl+/pClFIUUosHq9786Dryh656AcqlB9iFU7i8cE3JS4R1VGuQRNxyErCHrSwLB7d+kTrKQSVKQGu7G/Z4tLmooFgEaZg+vT3iFOBkTVsgqEwn8pN2J/O4sIun5TRKn7MZJyqAU9DZwAC3XpFiThpayGJapypBJLXCSTf+Igx3CUCSpIVnm582YrfKGYpygEV3+yPwGKnSS0uUgpBBNyb3CmbTaHjHUriwOWl1JGnwvBphTmRnSdQaf+JcUh//AA3GJICZiq7rcDq5/mOcP4otdFrKFklkhaqjd2AeLWQqqJij0WTFsXp8z5U0JkzYV3FjV4LiCQ4mIVy190ge8DMRxbHPkyMrkgk6WqRr7wUVhlfrX/5GKszh7/nV3MdeP0+Zfukv8/JzTz4n+1P/AEscNwGMKc02aXNkeVPqoCnSsdTJxOcIWtSQfzDKdCfmDbatpA5WBXor3MRnAr+zCfpM1t6/j8lP1WJJLR8/gJzOG4lKvLNzDfP9Qf7ipipWKTqTS4WPo4iscKv7/wBQ0yVaiHj6bIu5fH5EefG+o/P4IpmJxGpmepiDxpxLDxH5lUXPC5QjKO0U2H7sTdRwcOnMCqYQ+ni19jESeEzFBzMCS9it+8SeHyMLJ1iT9PL+XwU3o/x+Rn/B1AOcRVrBZvzLt/MU/wDh80u84sC3zuTzH9xfyR0J5wFgkvczyxft8jPwKN3/AO9X8iFEmXnHYX9O/I2+vB7cqREScAgFwhL75Q/rBAwssXs4ygrBjYekU8XwcK1YixYH2LvBrLHC0GwGcRwZTHOUKL0ORKT3oYrJ4GQlT5SVM6T8gIdykABiSXjVFEMUiGTMzzvi3CEoTmUZSJru6Ja1Aios5a94EzJE1IKlIVlsf+WqtxTaPUlgbD2gJxbiEqWlSlKCm/Kkgk8gHd4EsUJcyDHLOPCMD+CPmUJJsC+XLUmzX12hqsIQvMsEKAbzJax0fvGnkcUStAmiXTMU5SogvlcBgGUfpveIFcRkTF5Z8nIaMTmpo4Dsk8wIjPHiutXZWOTJVtGeVh0kFYPyuVN9K9oHJ4RMUSoy7EN9Se31jY42RLq4SmWkpKJlVlbJHkJBOUEgh9M0UsJhGBCX1IDk0NHq1KPEpxUOEVjJy5YIVgEJU1coLrIvu3tEU0TJsxJAdZcADQD6AAQRxuBWnM1RQAn8x8xJaJOGgSp6UrJSaAjQuNe9ukQmq+orGV8FbEcHSkZVkKUQyAklgFVKjuqltGgdisEfEPMuTqw0fbTtGxxOCeYklO5A0pV+sU+IcMSCV5qeUhNKCgyl+pL9YOGDa1M2XIl9KMkrDg5jUKBYV3FulYv8BwaZRKlKTmL5U50k5jrTUWrzi0nDpklGcklShYNRz5uWg7RXxWHUZudLMV+VVKtS3b0MbLC04mxzpqQzifCgplH5gw1Z6kZh10gXJQspzf4cwkFNMxPMv6CNdjZbhCAxC+RcsHYbFhrFXCYAgKQE0LuFMDUfMP1AMzv6wccXp5FnNWZhc5SU0IBJGYpepZrC1oL8DKFoJUo5yopfkzul9SS3YxDjuG+EoJObNcuzkkHQHtX+IucPwivDFAQV5iz0sK++u28CcU0NCbTskmrmyz5ClSQLTA+/5g2msNwvGZSqTBkO7Ep/8gKd6c4kny/LTy11enOv28D52DUSGWUA7JSQeZJrFMeWcPcTJCM/YOSJiFlkKBDOFApKTVsoIPzcol/CnaMpM4Gohyqr0UAAw3LVJ7xFLm4qSWRNWoM4HmUGdrx1Q9T5OeeHwa04U7Q04fkfSBeD+JZoHmShfcpVpuMsEf8A+klAf8yXMluLsFp6OgmLLNF+5FwkhHC8jDDg4vYbieGmNlmpc6HyH0Uxi74STYg9wYfUmDkAHBQw4HnGhOG+6Qw4cQLDZnjgTDTgjtGh/DCOfhYUazPjBHb6RyND+H5QoAbPUI4THHhPEwHGhRwqhZoIDizyiFY5esSTlEWD8nb3jhMFAZQmyAElJdje5vTrAfC/DMkJZQQoku4QLfpYufeNGqOFEOmKY/j3CwhCRLkjwgvMtKE+agYEN39YAqw82dlElEyWPzZioDoHcjpaPSZsnMCC9Q1KehgZL4WhC8wXNPIrUoehgPHGctTGWSUVSMdjcJiUhEkzEZTQXCi11ct9ognAS2SFzCpV8oUoGrM7HaNhxQGYkiWUH8qswzhv05XZ+sZqZNSvJhkTkoUlagRLlBqPTLm+YGr0EZ4orpAWRvtltIr5piFXQyRUNR1bEfv3hvE5cmfLzFSQpIFQWygF3BOjejwA4jwufKUpRCVf5uUak1SLvR6xFiJElaAuSpUtQSCpK/MFkM7UIcKdxTSOaeJ6vq4LwyKvpCcr4jlBQzKcoarUVQhwqxgshAnF01lkJVmFjSwbWMXJeXmcoKiGA8Nm/wClIanQQZ+H+MzJbeKUKYJADedg9SAWLWpDLHoXAuvV2d4vlUspUCkAOkq0DabH+I7wrDkHKo5kqCsqti4JSXt/UXsdx6QXcEKbyijl9SdqvX6wKwvxDXKqWQQbuD6ka+sc+hu2W1pcGqXhkgoSBRiOjMYaqUEzEK0qGHYhujQLTxXzBTpsQAaByzV2fSCc7Gys6HmAVIfYs/ZucW00uCV2+SnxnhyFLK2Hygk00d+dmivw+dLnITMQkgF3BDWo1KNBTiKJpUkS3yNmKhlJNUjJWw1J2tWJFcOVlWoqIdiEgJowqLF3PPSIvG2UWSgNiMICpIpXSlG1a7DeLC8EMrADm9jpEuG4eszErM505MrGWASQS6tGHIQWl4YUexfrG2mzbtGeVw8qIDMBoBeKhlDMvMlKG8rknUOkCjPd67co1aEpc6KAcnrYP2P28DZXDkpCzMWSzqJNWBUbOLsMvq0UWJIV5WzF8Y4B4ac4JAKVKpc2F6BySfSkZ1KVEMTR9zWPSviNBmlCEJGVnoAXaw3av2BGaxGDTKSQSFTKeUMQN33PIWflCy45Mm2AxRnYqDhqkDRjzhScQh/PmSd0khOzs7wprP5Q0QKTvUaxLW2HVRKcUUkhM2YzsCqx6HTvEk2fPSUjx2B1Ewn0yk/SKsxByHUXBSCeoJ0YbiK8pFGUaaMkKav05w9gstq4vNAP/NnO9s594pTuKTj/APIruc31iRKaHMhyoXqGP6qfS0NyBLMpjS1SOXWNqaMV/wASrW/YftCi0MOs1qeZSIUDWA+l833eOCG5zpDM5N29X9mjuojZMDDcw3f75CGZgPsRxSvvWDQLJCqGlUMen8kftDVTK/w337QUjWSkmI1Khj/evv8AxDVLrSp6wUgWdV9/6iJUJT6/uY4qkOkI2R5RFUyku4Afdg/rFlavSK6z2+/aKIRsHcV4WmcA5UlrFJ+oND3EZyT8OFCjmmKUlyQHIuX+sbMn7/qKkxFaffeNpT7Qrk10zOzeHgADLQfd4FcT4MhYYioqDGtmDvFabLHaCoiymzz+fwNjUV3/ALi5w8zUsleVaRQZxmYclfMByeNTNw4MU14cM/8AvaJyx+ALLIhxHCgQVS1CZLHmIstI/wAk6tuKRXViSlLJSDVy7qJ5PpBDB4lUhaZiWcHUfe7Q/FSgsKnSkZQCMyXOr1SP00qKs8RcLOqGW+yxhMayRlJoHYkgvf5W3LRZkcazhYCSVAUHTfao9+UAPDmLIImBAbm5ArU7coNpwoygO6ruBvqA9om/7K/YNLnEskgBxWoagq3f6RKqYkOoVDNRmYB/394zcrGMSkhz8gJDFqu5f7aDPB5ISgJDsKsakvqe4IDdrQa4tAs5iSoVAbNUgq8xCaMlNQL16jsNwqitZUsmYtDlMsUlpcgAi5URuefKCHEA60Olas/lYUCQAVV2250ifByMiBQA6sGFTate+rQgStxTBeRRzVJJUpqtbKDpX+Oced4lwCDSu1dn3Eb/AOIcUBKUblLBmpWuXZ6dmG8edYnEzCqnl1FCGHU8hEcitlIukcm4U1DKLAqU6WYc6xUw+HdQDGtqV7bmLZxs1BAzKDBi4oU0oXsk9IlHGfDogsCVMMoUAFXYkv0LxOkax/HlLTklqSgBAt5355im/wDp4BialKnNC1Bs4/KTU33iabiTMWcpmrJr5iCe5/eH4fhk1RYJDk2DkvyAesaTV8ilfEocl/LoPMCN9DXtE+AwhIZ3J+QZSVHmG05wWT8OzglSlJbL1UTX8qRc/fOCXDsMuYCVqIYfItOUHoB8wHpakI5WOkzPGSsUVMSCLjOKcqRyNqjCzFAESj/2rUBSlACB7R2FobQz0ctsO8cz8/SGh9v2+tTDVAal+Wn31j2KOOx2fYft/uHP2iFc3b2D/W0QEnU+rn6lvaDpBZZUoaVPUf6hqZo3c8rfSIjz9P6joBOoA+9oagWOMwW9hX6CEAdgPf2tCJblzP7D9ohViBYEbfe8avAL8kqlgWvEEybztoNP7iNSvXtT9vYxWn4lqPV7fev20PGIkpEy5p6e/wDQiETrkMbj/ZsIrqmmmpuXLgdTd/S8dIZs1VaAtTm20U0k3KyXO+r77f3EayDr99YinznpcC+iR97RXnrDkk2oHoBawuS0FIVyHZwa6XJsO28VVzbAUB+n3rDJkzNYFrdhqdo47Vu+2v8AI5w1E3I6pf7P/A3ipiKkOW1h6jfnFdewqdf96CM0LZyaM2xaGyMRkUklyAXI/aIMSRoeh7i0RImPV3G3rEZRKQlya3iuGRl/EIl+VWXOkJZioXG4J9zFFOPXkSBJWRmYh2U2hA1EaSdhCmRU18APUs6SFD6kQIwxqI48iSPSg+CLG4MJUlSKF2LbbsaUAi4MShJXlqSAA9Hy17Xh2NBI2gPPmKQDkBKmIcsW11MTjIaUbDcnFJIoagVFy5+kIKUoJzUNCoA0DXTzrTtGRwuJKMouXdblso1rUFyb8oIcXmzJkkypIKZiwcythoknQnXq0ZuuQJc0C/iHiKJ+cA5cjhCFnKVLJfMAL0cDtSBLoy5lTClCD/6aSA5QzqUpiVEq+kX+EfBSgyp8w/8AQksG5q/Zu8HcPw7DyyEy5QLfmLkDo/7RzymWSMTi0T8UsqlSVZSwBNmAJetHerP6xbwHwirKfFW2wHmPfQesbmc2pc/pH77CKqpRU7v/AF0dh3ieph0IFyuHpSyZSEiXu1VcyKUe0GMPLIA3PIAACztDfFSkAJDkCgAoOUTSlKAzLYewA3MKPwSLWwYBz96RV8gOg5c+eh6QMn8YXNVkkUTWoDnrBHBYPKNM5qfzEDqQwMbTRhq8XOJ8vy6eUW7iORaOARqQ+rlR93EKMHUag4l/lS/Mlh/MMUSdupLJ9NYeB/jTcuX9T7wxU4A3c8h7PX9o9z7Hl/cSUvYk9BlA9YeiWlNg51q/vEfiEh27qt2A/kQzMSLuP8aD1pGpmssE/b1+rQzOLivMU99YYB9ksOwhk2cAHIfaj+jxqNY9Y3oPvc1irOxyQDlD6fZekVMRiFqqS2wFh1Op5CGS5B+ZWlhcjneKKHkk5t9DZ2IUqhdtkindRZ4fLlhIqADoP5NiYeny2Z9TqP4iuZgAzEgk0DNrT7rD/YT7kkyeEigrpQsNH3UftogWtnKjU2/oC5+kVJmKq4ylWjkMOYG/MxTWSSa5jqR/JNBzh1ERyLMzFEmgFLPVvTXkIjABqoktoW+lhDDMagd6Dp/MRKmvRNnuN/vrBoVk82ddxpQCgA5k6dIhnT7b+gHTeKi5gD+bzf29oqTsSNDU1Kj+14Rzgu2g7c30mXjPenSsQLxDqyj+qfWv0gariKQ7EvYFjtcQkzhRKCLVUb9N7wizY2+GNL02VcuJZXOdwNNfdhFjhGHM6ahCfzEDtck8mBMCU4pLtYVvQnT9oP8Awxx2Th5ipi3JyskIANTqovSkTy5YLixsODJJ3pdG0+KMQyBLFM6rf4o/kt/4wIwlxXWBvE+OS587OhQyhCUhyAaOokjSqj6RJ/xFMsjM51YB448jVHoxQemhwd4CzECYPOKuaBRahptWF/x+W5dwKu4/uBy8egl8yrvR3fnUMI5dyHkrRfRK8yQlIzBgVFv7Pr7xcmzSPKXA3YFzubwNTi0JD5mUblySwDDygMDCncTRkJzqbTy30vCynqfAYouBSlu5pqXO+gNhEwWE0GlxduZjMTfiBaF5Vyix1r2OxgjhMQiYnMhQKtUqoTr5hc9LNCpps1hVCkit9zz2fpEasQZgKR5QaBNu5/uG4bDFyVKKiRR6NybvHZ05CQHL8h++0GhuySWUy2dnOlyW+jRXxh8Tyk5Uc6ZulHaIF41wSE5Q1LB6ant7xSVKClZbmhU4cV0A7a2EZKwlxWLlSk5UMSA9KU5k9Ir4XiClsUBkkOS7+hZvaHS+D5i6wCDo9KsbRdVKypAQHrfQU+YteH0IGoiZW3ql4UXUILVB9W9npCjaUDUzQTZwJY1Oz07jWJQk/wDT0Dn3DD0hqZoAdNOdV+8QTJ6v09Cov3YXj2K8Hm2SlAJcuSK+ZRbu1PUw2ZiQA5ObZgEp9SWA7vA6biFLLDzHRqIHMN8x5xHNkqUaJzH9SywHQkV7Qyh5EcvBPjOKgMEl1G2UFR7bD6xSmLKi6ySdtBy5neLcjBJTsVG6hTskivcxzE4uVJqSAqwqw6JcurraHVLoVpvmTOIkH5lkISBSjnsTQdhEczFD8otYqa+/+hA3EcUzVYnYC5bUuGHvFGbKXM806Ya2QksByAdz1htL9xdXgvTeIg0CipqkpZuzsIqzVrmFiQka3Kj1P2IcjDVAsm7Fm6kAu8MxM9CHJNtLaXLWEM3GPLFUZSdEvhsL+tgBrtEZXmLCou+g/wAjzfYNAfFccSxSEs+r1poBoIpYjiBIZSqUdIq1qne40jjyeuxx65OuHocku+Axj+IIlp1J1ap6MOo0gSviS5gZNDUirNano8VsDPShb5c9WIVYkVGrEB7RbRhZmIUtal5RVTDy2fyjQ8h0jzs3qsmT3pHbD02PHVq2CZuJUcyQCVChUQ3UubAi3Q9YkRiCASssACyRVmYaVFQYrrkKqkO6SKE6ij0rbX7FNEpV2NKVB2NRrEEkdLdI1/C5cpaC60pU4ATRy7O5sPV4d8RykSUoAUFlQzWFAbPTkRGUlrW5SBT+G2uYYFTD5VDWxLXDUHKnqWisqIxtMvzcSSwUlIbUNezlqu5ioMSAqqTW9dnF6+0cGFoxWA4sDXzaOTWnvDJhSWLOHINFBu5Ao/1hKLKQbw+Pw5Hy1YCofk5rRoKZnAIZP/U7G1QIyuFKQQ+YO9PLXc0ueRi4MekGgKqUcu/9cnHtCTjq4sRxfaDEtRdsuwLM1enP6w4YVamZIDgsflsK0LF2eM+riakEryJUE0yEUs3I3L1MT47jcyfLTLUpLIqL3Jf5uQtswveJ48CXLE0+WEkCQlKSJrLU+i00agND5iTs1IilzU58gmglNQQfLYEMaFi/KoMZ9c0k5LKoHN01TVtPl945PSuxIunKxzFxTuweLKC+xtK9kbFEg0Snzgglmc+mwi1heDFQzJGUpL2UHN9AwrrGORjJqQMqlJIIZSTZwxLg2rFnC/GWJQVAzSSP1DNXMH+ao9I23T4ClZtsPLmqoRMI2+YOOem0P8JIDZVkkkUGruU11pyjOyvjyblYhDsrzMWo6qAG1hTlBThfxlJZpqClT/MiqSXsQ97QRtI7Fz0vVKzdxlD/ANekRYPFy0VEsrUoks6Q5sxfSgpDMbxzDzl+UTUqYUDFL6k7C3faGulZIOV6MQB0YgD3g3QrTDEjiSV3B1d2IDU0NaxIMQgKyqXl2q32eUZk4FZzZCFA3rvV9rtEEwTcwoslmDpNG56X5wHkSdC0a5HFZTUmSu5r7wox68z1QH5pH8j6RyNuG48HpKpylny+Y6/pA5k37RHMyWUorOuV8o6l69HPQQ5ONlqGVCkkbOwHNR/qJps2XIDqIzaAmvWp+se4pp9fB5ji12RoKjRCMg1LewB16iOT15B51ZealV6AAhoBcR+I5qiUyso5gOdrmgPaAqpExaiZiyDV6uqrXNW7RRYm+yLyr25C+O+IXOSSCa/MNfWKKcKXClnMs1Y1bqWbtEqMOmUkAEJcOSS56AAOSY553YeUM5NAeqi23MxVJLoTl8sk8HzF3J1qAB/XKHrnJT5lKCQLCu9r1PaIMRPUlHkdg5LP5joKOTvpAtWDmrSpcxCglKbGjjoS+u2nccfqvVbSpdnZ6b0+5y+ifF8SUflOUHUNmLbbDvALEBSwA4VVyQbjn/EW1JMzypAWAA3lUkAEa1FC1IsJ4dmTmUyEioGdiqzXJy2+seLkzSm/rZ60McMa44KMqUKGjAGoqSdg3I6Q0Spe6juXuaABiCRfTbSGTuJIEwS/CXzdflexL2qx20iRWBUScpcL1BZqbWoS0Tap8hU0/cvJxEpCQAkMDZqktUPppFSbigxIUSkgUtXylm3iNeHCQyiWpnyFw9ACQLfs0R+Fm84lqVyYs4/M93hVji3YsmiOetUyoYV6ih5b02iPxzmb8xZhUs7/AHXeCSMFMKSoSVa/MyX0BAsbwydgiVgeGQ4A2IpUtrXakUj4D7dg6Ukocgh3PpQbVP3q0TTXUl8tQQXYWI5XHSIzhfNVeW1DmpdnH5W3rpBL8EASgKSqj5nsRoRQkv8AvDfcXgAZKgKDchpRip68/XnFjEIIDMAndwwe772aLqjlFUsrmx2Gh3irPlVKVIy1IYlr3YG/QbQWx0VZ2XSvR6lt7Ub2MTyMqRQBq+9zZyzn2jkuYmUVBCHBoSyjWh17Uhi54Ky9C9iGf7oeUZgEualy7B2cXHKjOP3YQwLcHRiS2wyhN60+WGzVk/5aBqkkXD9K9oqrnjzXcp16gAF+1RGSF4ssTgxb81E3ZzQjS1TXlHcU5ZnoKKAuCxrpqByLRCqblqbkjWtWoDVgOe0PRiAokAKu7dWs5reCGiuiaEp5OWFXa4Zxt6xI4UkudLtWnlvYHU7R2eEEnK4SkU53BBd2BezaRWmYdixNBl0KbUps7m+sMLdEgkhlAEuT5U6g0JB5V9oS5IBYkA3evMU/fpFSWlznsxy1pRyG+sWzPzBSaEBThze5pSpakENplyStaTRRIOxF2/VtS/8AUX8JxPKEhSrtWvcGnOARxJCUly1TyYM46FT11h4xOaq06ahmL1prce8ChXTNBO4hLygJm5PMLgabkVAYP2ipiePKCWHmIfzZiHFS7O2xYVrAxWVeUORqCLClyCW1NrtFCZh11bzAuKXdgzi+8ZpPs1Gkk8fWEgZ1U/zb9oUAppnEvla12e0KBoj4Nf8AR6NM4fMllK5k5CUq0QZilGnMOBD8Rg1LP/uUZdASQws2Wp9YGz8emeof8xSjo4UxewYGheloJy/h+Z4RUuWXqyUkgl7bkf8AcRa0ShmyRf0uiE6nw1aIcNLlDyul9akORpv+0WULy1Kpaa+VIILcyaQFm8CxCV0lLmdQMtdxZRG9oLYL4bxE0gTEZQaEuksNvKQ9tCY7of8Ao5YqpJM5v0qb4VDgAVOcynYZv1GtHeg6esaDCcMZyoBZ0QHPR3oDX/cGMLhAhATSgZ6P1paLEqXc5enTnAy+vyzVJUi+P0kIu3yUpJJLFDNaxbRuQiHIiozCjgjyhhsHt1/mCsxNC9NKE1f6RBIw6A5AYaAN/sxx82jq4oDYvBImFgSqrEEsOw/NfUN1aA+N+FpylHLMRlLMGchLAMRbevONorKLEvtY+kQpkpJJ1s5G3M0gyVi0jJSPhWVLl5fDC1gfMfoBr3ivN4VOCXzgORRTMAe7aWjYz0D/APIr0EMmyWAILnUf6t3hXb7C0jJzPhoOSVkIckhICR8z0NGqbbGI8SjDSqy0pJZvMpRG+pI0g9xfhsyYKKYCmVn7sP5gZM+GksD4hJFVEnMTRwAzZRr2HbJSfuB+EAsRjw5Yuxcs5dQDDr81zSkLD4+dlerAVLMLeUKYEGzdhGiwXAZSVkJzFQYqUoAh2cHYGntBdWFSBQAvQ6AncjUvrAklRowMCniUtyJ0o5VHIV5Ktd6i70cN8xi2eE4RasxmTEakEsz9ai8XvibwBKUkZfESQxo4JbsaaHSMekFRLrrQDWgfvpbn1h0m1wOo0EOI4NEvJlWFhqqUoE1NS9telBSKHEsQFBUvKXFr1NalR1aota+yTjghvEUVqU+2Ua9SS7EQ6bj1TUgiY2W9S+qta1YUrfVoeq7G0WDEomn8pyl/NV6sxqAP2prEacOtSy6CPDFlMKA0oaG/K/OLyMapJAClGgsTX8vUVi1K4gC2YkaM+qhlBBNxr2MMvIri7pMFIlKCgmgqAAT5mNCQAGNRu8T8Q4YQllJNM2UguDQNWwcte8EsFmV5WlM7g70Nmd7sxdngjI4fLKBnVmDMB8mlw9r0hHOKEk3HsyE3DkPdKWdRNRXy300qdx3nyBksSCAa0Zkk0f8AeNPIw+HyEoCg1g5Voz5blmtyEZ/iGBGb5mcZszWZgSKhhoQX7QFNS6Gg9XQNXhylRKVUJZQGjVAfavZolkySUhJ8pILf5MSwtSJ1FBCkN5ilTrDBnrVrnVtgLxU8JSQFJNhoTcgAMDcUd4dgS5IzLUCBzFGvpmfe8cmyxmqMpSo1d2F+kWvFIZ61AYBu9DanuYkmoSUjTMUkjLsxoRU/N37RrM0BkFQXkU1BqWo799InlgFJAva1jqCdtaQRVJRR0uHcgcjTzCxv7xMmRLdSgEuaMoWcscw1Gg684Ni0wTKJUQBTygFXJ7n6PEsypI8xyk5jqXo/TSu0Wk4NLqSpShmYpCco3ISDV9mpHE4VJCsqycpZKFC5eoJDOzUjBGGcs1Ccw0JIqNLmFEKuFE18TK7UIVSlvlMdgUg6me94HhMqVSUhII/M1fUj2FImEtZ/MObJA93hQoi1wEmEgNU9b9KRL2o0KFCxCyDxPrp9YcSNHHu3P1hQoEZOwtcERnPcEvSrMddC7RIE5quwFLe/OOwoGp9BaRGokfNraGrms4H214UKHT4FIfGU+VKXpd+1Ni8WRKcMS2ritvraFChwMjmyXoku9zuOhhKwu/M7fQ3hQoMuALkpTkeGTW3Word9e0TnBipzHblVj6awoUaqM2ZH4t+GvEBWkpBCSVAuyhWr1ILddLNGJlYQFdV5Qz0d2LMH7Pb+I7CgplY+CGbh0KU0pWYEgpBB5g1LajUC8OUp5drgpJLEBtRry7mFCjWUqkTTJJC2YZEqfM5sSpy1/wArM9ObxJwrBKnLSkMxJCs1WyqALCzVFoUKFbpAG8e4X+GWpImFKAAUi+gBD7OYsjFZcooS9m5VO0KFA/clf/cHJkXIyS5KsgAq/lcaVudhBHCYzRg4FS16X6trChRPIrTJ9AnjyT8wDD5lEMHZwSQ9yCfusDZdULykgy3UQ21mPJrc9YUKLYm3FWWT4GompUXmJOajF+qW9KvCxEwn5ap0CqkEBJ+pA7QoUUHXI/CFahkCQHZPUv7Vb0g4j4fOs9yPmGWhYN81/wD6woUQzTcaonOVFPEcKmIm5FJBJ+U0o7kFnpXaKiMPNSkzFAMo+YA6hWhZ6GFCikXaQUrCOGllSQoIcGr5iPaOQoUMJqZ//9k="
